Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
3,134.6404,0.4544,8.1808,2.5481,26.1889,73.98,1.4436,"[0.1343, 0.2024, 0.3714]","[106.86, 106.86, 106.86]"
3,105.0166,0.3372,7.1231,1.9973,11.7294,106.86,1.4862,"[0.0115, 0.0801, 0.1944]","[131.52, 73.98, 41.1]"
3,76.23,0.419,5.3624,3.1806,61.4555,106.86,1.5019,"[0.186, 0.3316, 0.3962]","[82.2, 131.52, 82.2]"
3,157.3014,0.4404,10.1512,3.5204,61.4555,106.86,1.6095,"[0.11, 0.178, 0.289]","[312.36, 123.3, 106.86]"
3,110.2191,0.538,6.6112,2.137,26.1889,73.98,1.4552,"[0.1566, 0.2239, 0.4026]","[73.98, 106.86, 73.98]"
3,105.0166,0.4479,8.044,2.6268,26.1889,73.98,1.4323,"[0.0539, 0.1839, 0.3589]","[73.98, 41.1, 131.52]"
3,98.4598,0.5532,7.5913,3.3872,35.3044,312.36,1.5173,"[0.0447, 0.1386, 0.3493]","[123.3, 106.86, 73.98]"
3,77.6948,0.3175,8.1821,3.9352,57.8413,106.86,1.5063,"[0.0771, 0.1467, 0.2543]","[312.36, 41.1, 73.98]"
3,178.9243,0.4943,13.214,4.6075,57.8413,106.86,1.4869,"[0.1432, 0.2137, 0.3719]","[123.3, 106.86, 123.3]"
3,131.0262,0.4542,8.505,1.8207,6.8019,82.2,1.4581,"[0.1066, 0.1906, 0.343]","[106.86, 106.86, 106.86]"
3,177.1381,0.564,10.6807,1.2693,6.8019,82.2,1.7214,"[0.0781, 0.1533, 0.3493]","[106.86, 106.86, 106.86]"
3,133.235,0.4301,13.2284,4.3295,60.5415,123.3,1.3913,"[0.0602, 0.1925, 0.3268]","[312.36, 312.36, 131.52]"
3,153.6872,0.4836,12.0362,4.2326,35.3044,312.36,1.4061,"[0.037, 0.1072, 0.2383]","[123.3, 312.36, 106.86]"
3,102.9319,0.5131,8.6206,4.1057,60.5415,123.3,1.4405,"[0.1641, 0.3238, 0.4335]","[123.3, 73.98, 41.1]"
3,136.669,0.3991,12.0836,4.9532,61.4555,106.86,1.5041,"[0.0981, 0.2618, 0.3433]","[41.1, 131.52, 106.86]"
3,177.1381,0.4746,15.8383,3.4343,26.1889,73.98,1.4969,"[0.023, 0.1632, 0.3605]","[106.86, 106.86, 106.86]"
3,93.5323,0.4212,7.5778,3.6359,61.4555,106.86,1.3082,"[0.0541, 0.1418, 0.2373]","[123.3, 73.98, 82.2]"
3,146.6564,0.4035,12.5913,5.0062,61.4555,106.86,1.473,"[0.1914, 0.3107, 0.384]","[131.52, 106.86, 73.98]"
3,136.9818,0.6452,9.4165,3.8534,62.6262,131.52,1.4402,"[0.0768, 0.2251, 0.5153]","[131.52, 106.86, 131.52]"
3,133.235,0.4674,10.8382,2.5808,26.1889,73.98,1.5668,"[0.0118, 0.1018, 0.2466]","[131.52, 312.36, 312.36]"
3,63.2353,0.534,5.2102,2.7184,60.5415,123.3,1.6394,"[0.1095, 0.2156, 0.3346]","[106.86, 41.1, 312.36]"
3,183.0937,0.5081,15.3334,5.3105,60.5415,123.3,1.448,"[0.1316, 0.2007, 0.3691]","[131.52, 106.86, 131.52]"
3,147.2719,0.4023,13.5938,5.1663,60.5415,123.3,1.4991,"[0.0386, 0.2179, 0.2878]","[123.3, 73.98, 123.3]"
3,154.6012,0.4159,12.5298,2.3087,16.2015,41.1,1.5647,"[0.0458, 0.1196, 0.2311]","[106.86, 312.36, 106.86]"
3,135.4983,0.4024,10.3848,1.8875,6.8019,82.2,1.5578,"[0.0112, 0.0819, 0.1731]","[41.1, 106.86, 106.86]"
3,126.0987,0.3602,10.0017,2.4329,16.2015,41.1,1.4257,"[0.0816, 0.2206, 0.2984]","[106.86, 106.86, 82.2]"
3,132.0643,0.4276,11.841,4.2844,62.6262,131.52,1.5215,"[0.1655, 0.2368, 0.3911]","[106.86, 312.36, 312.36]"
3,90.8321,0.4471,8.8275,4.0846,57.8413,106.86,1.3483,"[0.1115, 0.202, 0.2758]","[106.86, 82.2, 73.98]"
3,145.4857,0.4202,9.5561,2.0419,11.7294,106.86,1.5907,"[0.0595, 0.2515, 0.3247]","[106.86, 73.98, 106.86]"
3,39.6603,0.2742,4.4622,1.471,6.8019,82.2,1.5466,"[0.0254, 0.112, 0.1831]","[106.86, 106.86, 41.1]"
3,90.5571,0.3175,7.572,3.5028,61.4555,106.86,1.3827,"[0.033, 0.1534, 0.2444]","[131.52, 41.1, 106.86]"
3,179.8383,0.5125,13.8942,5.3074,60.5415,123.3,1.4572,"[0.1777, 0.3505, 0.4656]","[106.86, 123.3, 106.86]"
3,140.2832,0.4914,8.5447,3.264,35.3044,312.36,1.6376,"[0.1163, 0.2158, 0.3985]","[131.52, 41.1, 106.86]"
3,108.4893,0.5553,8.6951,2.5829,26.1889,73.98,1.377,"[0.1646, 0.3142, 0.4303]","[106.86, 106.86, 312.36]"
3,136.9818,0.3622,11.516,4.7814,62.6262,131.52,1.5281,"[0.1162, 0.2134, 0.3627]","[106.86, 131.52, 131.52]"
3,181.923,0.3142,14.1432,4.5416,57.8413,106.86,1.5625,"[0.1443, 0.2397, 0.3133]","[106.86, 106.86, 131.52]"
3,100.5445,0.45,8.0879,2.0609,16.2015,41.1,1.5458,"[0.0593, 0.177, 0.3364]","[73.98, 131.52, 106.86]"
3,81.1575,0.4677,8.1328,3.1475,57.8413,106.86,1.4303,"[0.1073, 0.3886, 0.468]","[82.2, 131.52, 106.86]"
3,183.0937,0.3629,12.2607,1.9467,11.7294,106.86,1.588,"[0.1816, 0.2849, 0.4281]","[131.52, 106.86, 131.52]"
3,130.1122,0.3558,10.809,4.725,62.6262,131.52,1.3737,"[0.0227, 0.0933, 0.2437]","[123.3, 106.86, 106.86]"
3,77.6948,0.4007,6.4751,1.887,6.8019,82.2,1.7628,"[0.0398, 0.2312, 0.3027]","[41.1, 73.98, 312.36]"
3,150.2706,0.4437,10.5349,3.7472,57.8413,106.86,1.5187,"[0.1337, 0.3074, 0.4301]","[73.98, 106.86, 131.52]"
3,130.8836,0.2846,11.7256,4.3749,61.4555,106.86,1.51,"[0.0566, 0.1273, 0.1448]","[82.2, 106.86, 131.52]"
3,114.1321,0.3484,9.3004,3.6839,61.4555,106.86,1.3911,"[0.1384, 0.2102, 0.3707]","[312.36, 131.52, 41.1]"
3,108.4893,0.4375,8.5251,1.8023,6.8019,82.2,1.5868,"[0.1937, 0.3039, 0.4121]","[312.36, 106.86, 106.86]"
3,157.3014,0.3735,11.6439,4.1771,57.8413,106.86,1.607,"[0.0392, 0.1277, 0.2962]","[312.36, 106.86, 123.3]"
3,99.3738,0.3678,8.4171,2.7858,26.1889,73.98,1.4051,"[0.0811, 0.1513, 0.3026]","[106.86, 73.98, 106.86]"
3,129.7129,0.2937,10.1704,3.9661,61.4555,106.86,1.3668,"[0.1636, 0.1767, 0.2373]","[106.86, 106.86, 82.2]"
3,124.1195,0.4329,7.6989,2.0431,16.2015,41.1,1.6625,"[0.0562, 0.1813, 0.3029]","[312.36, 73.98, 131.52]"
3,134.8971,0.4104,9.0637,4.0969,61.4555,106.86,1.509,"[0.184, 0.2539, 0.3266]","[106.86, 123.3, 131.52]"
3,84.9143,0.4988,6.3565,3.545,57.8413,106.86,1.5343,"[0.1038, 0.2884, 0.4281]","[106.86, 106.86, 106.86]"
3,63.2353,0.3607,6.5717,2.0997,16.2015,41.1,1.5761,"[0.0285, 0.128, 0.2665]","[41.1, 312.36, 106.86]"
3,90.8321,0.2755,7.9057,3.0075,26.1889,73.98,1.4635,"[0.024, 0.0359, 0.1777]","[82.2, 106.86, 73.98]"
3,39.2049,0.4797,4.6439,3.1483,57.8413,106.86,1.4081,"[0.1255, 0.2652, 0.4657]","[41.1, 82.2, 41.1]"
3,135.8111,0.3797,9.786,4.0518,61.4555,106.86,1.4306,"[0.0385, 0.1803, 0.2487]","[106.86, 131.52, 106.86]"
3,53.8357,0.5846,4.9589,2.7132,60.5415,123.3,1.5436,"[0.1459, 0.3249, 0.4982]","[82.2, 106.86, 312.36]"
3,58.3078,0.3983,6.7415,3.2782,62.6262,131.52,1.5634,"[0.1427, 0.3093, 0.3858]","[82.2, 312.36, 41.1]"
3,135.4983,0.442,9.2214,3.9164,35.3044,312.36,1.3323,"[0.097, 0.248, 0.3153]","[106.86, 41.1, 106.86]"
3,112.9614,0.4247,6.9001,1.4282,6.8019,82.2,1.5005,"[0.1605, 0.2353, 0.3034]","[312.36, 41.1, 106.86]"
3,112.0474,0.4132,7.8259,2.846,35.3044,312.36,1.5229,"[0.041, 0.1179, 0.2374]","[312.36, 41.1, 123.3]"
3,48.9082,0.3226,6.3853,3.0328,61.4555,106.86,1.3909,"[0.2009, 0.3414, 0.4168]","[312.36, 82.2, 82.2]"
3,140.2832,0.4875,9.9715,4.1211,57.8413,106.86,1.4332,"[0.0993, 0.2066, 0.2803]","[106.86, 131.52, 41.1]"
3,140.2832,0.3783,10.1411,3.7663,60.5415,123.3,1.5684,"[0.1976, 0.3412, 0.4371]","[106.86, 41.1, 131.52]"
3,77.6948,0.4261,8.9249,4.0382,57.8413,106.86,1.5542,"[0.1353, 0.204, 0.2953]","[312.36, 41.1, 73.98]"
3,77.6948,0.4119,6.3261,2.7805,35.3044,312.36,1.4295,"[0.1796, 0.3195, 0.4447]","[312.36, 73.98, 41.1]"
3,44.1324,0.3721,5.9112,3.3045,61.4555,106.86,1.449,"[0.0164, 0.2034, 0.2734]","[106.86, 41.1, 41.1]"
3,180.7523,0.5232,15.2674,4.4546,60.5415,123.3,1.3366,"[0.0466, 0.1289, 0.3498]","[106.86, 106.86, 106.86]"
3,150.2706,0.3286,9.87,4.0041,35.3044,312.36,1.4754,"[0.0552, 0.1253, 0.246]","[73.98, 106.86, 131.52]"
3,39.6603,0.4665,5.3345,1.9453,11.7294,106.86,1.3859,"[0.013, 0.1521, 0.2285]","[106.86, 41.1, 106.86]"
3,87.6822,0.4302,7.7662,1.8294,6.8019,82.2,1.55,"[0.0172, 0.1938, 0.207]","[73.98, 312.36, 73.98]"
3,134.8971,0.4567,10.6719,4.4104,60.5415,123.3,1.3479,"[0.1463, 0.1621, 0.3081]","[123.3, 106.86, 131.52]"
3,93.5323,0.4724,7.5154,4.0777,60.5415,123.3,1.6144,"[0.088, 0.1841, 0.3022]","[82.2, 73.98, 123.3]"
3,129.9696,0.2866,11.38,4.4642,60.5415,123.3,1.484,"[0.1534, 0.234, 0.3092]","[131.52, 123.3, 82.2]"
3,109.66,0.4126,8.5858,3.3978,57.8413,106.86,1.4366,"[0.1905, 0.3066, 0.4803]","[131.52, 312.36, 106.86]"
3,126.0987,0.4102,7.6137,1.6748,11.7294,106.86,1.6249,"[0.1541, 0.3281, 0.4502]","[106.86, 82.2, 106.86]"
3,135.4983,0.2438,10.8164,2.5094,26.1889,73.98,1.591,"[0.0452, 0.1146, 0.1805]","[106.86, 106.86, 41.1]"
3,149.3566,0.4613,11.284,2.5375,11.7294,106.86,1.6791,"[0.1514, 0.24, 0.3355]","[123.3, 131.52, 73.98]"
3,98.4598,0.5087,6.2681,3.5616,61.4555,106.86,1.4448,"[0.1207, 0.205, 0.3793]","[73.98, 106.86, 123.3]"
3,78.5667,0.5282,7.2421,1.9177,6.8019,82.2,1.5146,"[0.0812, 0.2259, 0.3093]","[73.98, 73.98, 73.98]"
3,115.004,0.4814,10.1206,4.4595,62.6262,131.52,1.4598,"[0.1108, 0.3031, 0.4021]","[131.52, 73.98, 73.98]"
3,149.3566,0.4237,12.5689,4.5142,57.8413,106.86,1.5371,"[0.0825, 0.1508, 0.2856]","[123.3, 131.52, 73.98]"
3,125.1847,0.3978,8.7926,1.6528,6.8019,82.2,1.4328,"[0.0746, 0.1568, 0.2292]","[82.2, 106.86, 123.3]"
3,183.0937,0.3871,14.7698,5.5265,62.6262,131.52,1.4298,"[0.0841, 0.2751, 0.3464]","[106.86, 131.52, 131.52]"
3,90.8321,0.3424,8.3015,3.9869,62.6262,131.52,1.474,"[0.0257, 0.1917, 0.2112]","[106.86, 82.2, 73.98]"
3,126.0987,0.4137,9.7158,4.0043,62.6262,131.52,1.5786,"[0.1489, 0.2954, 0.3709]","[106.86, 82.2, 106.86]"
3,49.1923,0.4486,5.8503,3.2452,62.6262,131.52,1.4901,"[0.0608, 0.1943, 0.2708]","[41.1, 82.2, 73.98]"
3,90.8321,0.4956,6.7353,3.952,62.6262,131.52,1.3871,"[0.092, 0.1862, 0.3257]","[82.2, 73.98, 106.86]"
3,80.8447,0.2993,7.6258,4.0005,60.5415,123.3,1.6241,"[0.1284, 0.1991, 0.2779]","[82.2, 41.1, 106.86]"
3,76.3726,0.2882,7.6206,2.4174,26.1889,73.98,1.5552,"[0.1669, 0.2353, 0.3026]","[82.2, 106.86, 106.86]"
3,158.4721,0.5462,10.5949,1.6804,6.8019,82.2,1.675,"[0.1258, 0.3111, 0.4466]","[131.52, 123.3, 312.36]"
3,138.1985,0.3549,10.0805,4.6557,62.6262,131.52,1.4875,"[0.1641, 0.2728, 0.3969]","[123.3, 41.1, 106.86]"
3,182.5385,0.3522,15.8714,5.0272,57.8413,106.86,1.4205,"[0.0195, 0.1428, 0.1548]","[123.3, 123.3, 106.86]"
3,149.3566,0.3977,13.0884,4.6853,57.8413,106.86,1.5092,"[0.0142, 0.1508, 0.2374]","[123.3, 131.52, 73.98]"
3,128.4501,0.4168,11.9187,3.6761,57.8413,106.86,1.7437,"[0.1968, 0.3485, 0.4465]","[312.36, 312.36, 106.86]"
3,89.3864,0.4758,6.1528,3.3365,62.6262,131.52,1.282,"[0.0764, 0.2452, 0.3153]","[106.86, 106.86, 41.1]"
3,109.66,0.5825,7.1703,1.579,6.8019,82.2,1.5558,"[0.1008, 0.2767, 0.3959]","[131.52, 312.36, 106.86]"
3,184.6232,0.4351,12.7683,2.083,11.7294,106.86,1.7111,"[0.1432, 0.2128, 0.3126]","[131.52, 106.86, 123.3]"
3,67.7074,0.3081,7.1487,3.432,60.5415,123.3,1.4641,"[0.1952, 0.2649, 0.3324]","[312.36, 41.1, 41.1]"
3,135.4983,0.5128,7.7906,1.7718,11.7294,106.86,1.7651,"[0.1181, 0.3046, 0.3765]","[106.86, 41.1, 106.86]"
3,93.5323,0.2988,7.5312,3.7952,60.5415,123.3,1.4404,"[0.0711, 0.1405, 0.2059]","[123.3, 73.98, 82.2]"
3,44.1324,0.4519,5.7312,1.7125,6.8019,82.2,1.5804,"[0.1045, 0.2268, 0.3003]","[41.1, 106.86, 41.1]"
3,183.4525,0.4898,11.5552,2.9927,26.1889,73.98,1.6554,"[0.1094, 0.2167, 0.4172]","[106.86, 123.3, 106.86]"
3,102.9319,0.3559,7.5779,3.7313,62.6262,131.52,1.4965,"[0.0837, 0.1521, 0.2209]","[73.98, 41.1, 123.3]"
3,140.2832,0.5212,8.0253,2.2042,11.7294,106.86,1.4975,"[0.0413, 0.1248, 0.3239]","[106.86, 41.1, 131.52]"
3,139.3692,0.5203,9.5591,3.8747,61.4555,106.86,1.5268,"[0.1911, 0.3344, 0.4765]","[131.52, 123.3, 41.1]"
3,134.8971,0.4599,9.2671,2.2552,11.7294,106.86,1.4658,"[0.1516, 0.2654, 0.3406]","[106.86, 123.3, 131.52]"
3,85.6296,0.4127,7.7264,3.8762,60.5415,123.3,1.4323,"[0.1777, 0.3588, 0.4701]","[41.1, 131.52, 82.2]"
3,150.2706,0.2745,12.3717,4.0171,35.3044,312.36,1.5847,"[0.1671, 0.2364, 0.3021]","[131.52, 73.98, 106.86]"
3,63.2353,0.4621,6.8743,3.5066,62.6262,131.52,1.5413,"[0.1829, 0.2732, 0.4425]","[312.36, 106.86, 41.1]"
3,132.0643,0.4464,9.0734,3.0178,35.3044,312.36,1.576,"[0.0495, 0.1181, 0.2382]","[106.86, 312.36, 312.36]"
3,104.7325,0.4218,7.078,3.1241,35.3044,312.36,1.4058,"[0.1893, 0.2574, 0.3208]","[312.36, 82.2, 131.52]"
3,84.4589,0.4743,6.755,3.7099,61.4555,106.86,1.4481,"[0.0285, 0.2076, 0.2793]","[82.2, 41.1, 106.86]"
3,90.8321,0.5255,6.0305,1.8047,6.8019,82.2,1.5588,"[0.1037, 0.2767, 0.4513]","[73.98, 106.86, 82.2]"
3,129.9696,0.4126,9.8259,3.912,61.4555,106.86,1.4535,"[0.0701, 0.1731, 0.2892]","[123.3, 82.2, 131.52]"
3,88.4724,0.3615,8.7245,4.0327,60.5415,123.3,1.551,"[0.1103, 0.2613, 0.3459]","[123.3, 106.86, 41.1]"
3,157.3014,0.598,12.8543,4.5204,57.8413,106.86,1.54,"[0.0899, 0.2436, 0.3897]","[123.3, 106.86, 312.36]"
3,103.8459,0.4455,6.6925,3.4708,62.6262,131.52,1.3172,"[0.1792, 0.3562, 0.4459]","[106.86, 41.1, 73.98]"
3,155.7719,0.4085,11.6854,2.2474,6.8019,82.2,1.7181,"[0.1121, 0.2534, 0.2709]","[312.36, 131.52, 106.86]"
3,133.7264,0.1914,9.9574,2.1989,11.7294,106.86,1.5046,"[0.1783, 0.2489, 0.2675]","[106.86, 106.86, 123.3]"
3,68.5793,0.3023,7.3563,3.6288,60.5415,123.3,1.3798,"[0.0851, 0.155, 0.2214]","[73.98, 73.98, 41.1]"
3,63.2353,0.485,4.4938,1.3378,6.8019,82.2,1.5892,"[0.077, 0.2615, 0.2738]","[312.36, 41.1, 106.86]"
3,100.2317,0.5696,5.7465,3.2869,57.8413,106.86,1.4582,"[0.1016, 0.2294, 0.4129]","[41.1, 73.98, 106.86]"
3,187.8786,0.4836,14.3343,3.0186,26.1889,73.98,1.5131,"[0.1902, 0.2578, 0.4143]","[131.52, 131.52, 131.52]"
3,149.3566,0.3951,12.1615,4.7924,57.8413,106.86,1.4368,"[0.0745, 0.1814, 0.2732]","[131.52, 73.98, 123.3]"
3,99.9476,0.5795,7.5106,3.5264,60.5415,123.3,1.3321,"[0.1377, 0.3185, 0.4932]","[312.36, 106.86, 82.2]"
3,127.2694,0.3594,9.8898,3.9697,57.8413,106.86,1.5765,"[0.0184, 0.0875, 0.2043]","[82.2, 131.52, 106.86]"
3,183.0937,0.343,14.5722,3.5576,26.1889,73.98,1.5187,"[0.0672, 0.2285, 0.2935]","[131.52, 131.52, 106.86]"
3,90.5571,0.3206,8.3918,3.5617,35.3044,312.36,1.464,"[0.1465, 0.2521, 0.3484]","[131.52, 41.1, 106.86]"
3,127.2694,0.3654,10.0405,4.1732,60.5415,123.3,1.5938,"[0.1815, 0.2511, 0.4409]","[82.2, 131.52, 106.86]"
3,135.8111,0.5728,8.165,3.6837,57.8413,106.86,1.4498,"[0.0482, 0.2352, 0.4334]","[131.52, 106.86, 106.86]"
3,128.4501,0.4417,9.4539,1.9782,16.2015,41.1,1.6459,"[0.1128, 0.2502, 0.3703]","[312.36, 106.86, 312.36]"
3,79.0728,0.4494,7.664,3.9912,62.6262,131.52,1.4989,"[0.1289, 0.2558, 0.3274]","[82.2, 106.86, 123.3]"
3,77.4107,0.3942,7.0532,2.8798,61.4555,106.86,1.4643,"[0.1282, 0.2182, 0.3277]","[312.36, 312.36, 82.2]"
3,49.1923,0.4634,5.6677,1.8549,6.8019,82.2,1.427,"[0.0585, 0.2012, 0.2776]","[82.2, 41.1, 73.98]"
3,49.1923,0.4027,4.6971,2.257,26.1889,73.98,1.6134,"[0.1293, 0.1984, 0.2632]","[73.98, 82.2, 41.1]"
3,107.5753,0.4639,8.1987,3.7047,60.5415,123.3,1.3866,"[0.1447, 0.2433, 0.3912]","[106.86, 123.3, 312.36]"
3,109.3472,0.4428,10.8136,4.4814,62.6262,131.52,1.4542,"[0.0366, 0.1126, 0.2119]","[106.86, 41.1, 312.36]"
3,136.669,0.3484,10.2633,4.3549,61.4555,106.86,1.3443,"[0.0528, 0.137, 0.2797]","[131.52, 41.1, 106.86]"
3,122.9488,0.2922,9.188,3.4329,57.8413,106.86,1.5003,"[0.1653, 0.2649, 0.354]","[73.98, 312.36, 106.86]"
3,30.2607,0.3892,4.3945,1.4379,6.8019,82.2,1.6825,"[0.1902, 0.363, 0.4297]","[82.2, 106.86, 106.86]"
3,104.7325,0.5307,7.5751,3.485,62.6262,131.52,1.3369,"[0.1749, 0.283, 0.4418]","[312.36, 131.52, 82.2]"
3,89.3864,0.4214,6.5673,2.0187,16.2015,41.1,1.6009,"[0.0477, 0.1173, 0.312]","[106.86, 106.86, 41.1]"
3,153.6872,0.4182,9.9963,1.4261,6.8019,82.2,1.5498,"[0.192, 0.2626, 0.3307]","[106.86, 123.3, 312.36]"
3,108.4893,0.3275,9.9856,4.1148,57.8413,106.86,1.5121,"[0.1009, 0.2127, 0.2835]","[106.86, 106.86, 312.36]"
3,98.4598,0.35,7.5702,1.8585,6.8019,82.2,1.5222,"[0.0985, 0.1934, 0.3105]","[123.3, 106.86, 73.98]"
3,109.3472,0.4494,7.2084,1.9916,11.7294,106.86,1.6063,"[0.1078, 0.2486, 0.368]","[312.36, 106.86, 41.1]"
3,125.1847,0.2524,10.9918,4.647,61.4555,106.86,1.4778,"[0.1298, 0.2005, 0.2658]","[82.2, 106.86, 123.3]"
3,90.5571,0.2784,9.1708,4.1894,62.6262,131.52,1.5107,"[0.0448, 0.1158, 0.1262]","[131.52, 41.1, 106.86]"
3,130.8836,0.4657,9.8198,4.0498,35.3044,312.36,1.579,"[0.054, 0.1647, 0.3101]","[131.52, 106.86, 82.2]"
3,122.9488,0.4291,10.0433,2.7185,26.1889,73.98,1.5458,"[0.0447, 0.1159, 0.2324]","[106.86, 312.36, 73.98]"
3,181.009,0.4419,12.5157,2.126,6.8019,82.2,1.7396,"[0.062, 0.2626, 0.3807]","[131.52, 106.86, 123.3]"
3,100.5445,0.5687,6.5447,3.06,35.3044,312.36,1.476,"[0.1455, 0.3087, 0.4941]","[131.52, 73.98, 106.86]"
3,109.3472,0.357,7.7014,2.8741,35.3044,312.36,1.4319,"[0.1748, 0.2852, 0.3597]","[312.36, 41.1, 106.86]"
3,132.1969,0.485,8.5309,3.614,57.8413,106.86,1.4458,"[0.083, 0.2597, 0.3991]","[106.86, 131.52, 106.86]"
3,90.2443,0.5378,6.7771,2.2991,16.2015,41.1,1.5055,"[0.161, 0.3146, 0.4901]","[106.86, 41.1, 41.1]"
3,78.5667,0.5908,7.2083,3.0267,35.3044,312.36,1.4656,"[0.0574, 0.2212, 0.3966]","[73.98, 73.98, 73.98]"
3,105.0166,0.5148,7.9246,4.1137,62.6262,131.52,1.5239,"[0.0669, 0.2387, 0.3624]","[73.98, 131.52, 41.1]"
3,148.1859,0.5355,6.9115,1.3925,6.8019,82.2,1.7559,"[0.1111, 0.2005, 0.372]","[73.98, 106.86, 123.3]"
3,95.617,0.4207,5.5712,1.6462,16.2015,41.1,1.7381,"[0.1703, 0.2699, 0.411]","[82.2, 73.98, 131.52]"
3,39.7927,0.313,5.2025,3.2021,60.5415,123.3,1.4933,"[0.0367, 0.0486, 0.2058]","[73.98, 82.2, 82.2]"
3,173.5239,0.3059,13.1873,4.7736,62.6262,131.52,1.3394,"[0.1358, 0.2598, 0.3318]","[106.86, 106.86, 106.86]"
3,132.1969,0.5925,7.3603,1.5436,6.8019,82.2,1.6401,"[0.1404, 0.3163, 0.4354]","[106.86, 131.52, 106.86]"
3,25.3332,0.5203,2.8114,1.0777,11.7294,106.86,1.809,"[0.0823, 0.2729, 0.3898]","[106.86, 82.2, 82.2]"
3,124.1195,0.5901,6.925,1.6805,11.7294,106.86,1.6206,"[0.1278, 0.2882, 0.4857]","[312.36, 131.52, 73.98]"
3,99.9476,0.5715,7.5772,3.4403,60.5415,123.3,1.3775,"[0.1771, 0.3562, 0.4682]","[312.36, 82.2, 106.86]"
3,90.5571,0.5356,5.3356,2.577,35.3044,312.36,1.5125,"[0.0551, 0.2392, 0.4354]","[131.52, 41.1, 106.86]"
3,186.7079,0.3736,12.4693,4.5402,61.4555,106.86,1.416,"[0.1941, 0.3138, 0.4244]","[131.52, 131.52, 106.86]"
3,100.5445,0.3211,7.495,3.0676,61.4555,106.86,1.4922,"[0.0945, 0.1649, 0.3004]","[73.98, 106.86, 131.52]"
3,99.9476,0.4335,7.3244,1.7779,6.8019,82.2,1.381,"[0.0798, 0.2402, 0.3142]","[312.36, 106.86, 82.2]"
3,112.0474,0.4242,6.4417,1.4422,11.7294,106.86,1.6365,"[0.1718, 0.2534, 0.3249]","[41.1, 123.3, 312.36]"
3,39.6603,0.4379,3.9653,1.3431,11.7294,106.86,1.4947,"[0.1189, 0.2002, 0.3024]","[41.1, 106.86, 106.86]"
3,129.7129,0.5811,7.6374,1.4322,6.8019,82.2,1.6483,"[0.1127, 0.2386, 0.4029]","[106.86, 106.86, 82.2]"
3,134.6404,0.3966,9.206,4.195,62.6262,131.52,1.5189,"[0.1938, 0.3121, 0.3862]","[106.86, 106.86, 106.86]"
3,133.7264,0.3457,10.7623,4.3606,60.5415,123.3,1.6303,"[0.0461, 0.1171, 0.185]","[123.3, 106.86, 106.86]"
3,93.5323,0.3128,7.7206,2.1334,6.8019,82.2,1.6689,"[0.1224, 0.2595, 0.274]","[123.3, 73.98, 82.2]"
3,178.9243,0.3015,14.9533,5.2902,57.8413,106.86,1.6442,"[0.1833, 0.2674, 0.3384]","[123.3, 106.86, 123.3]"
3,114.1321,0.5872,7.2212,2.0643,26.1889,73.98,1.6203,"[0.0418, 0.2347, 0.3706]","[41.1, 312.36, 131.52]"
3,95.7596,0.4435,8.2348,1.8939,11.7294,106.86,1.6351,"[0.0624, 0.1859, 0.256]","[106.86, 106.86, 73.98]"
3,81.1575,0.3507,7.4796,3.6392,61.4555,106.86,1.5418,"[0.1782, 0.2504, 0.3432]","[82.2, 106.86, 131.52]"
3,90.5571,0.4872,6.7393,3.799,62.6262,131.52,1.6517,"[0.0665, 0.1685, 0.4412]","[131.52, 106.86, 41.1]"
3,95.617,0.5081,7.9095,2.04,6.8019,82.2,1.6268,"[0.0811, 0.2663, 0.3672]","[73.98, 131.52, 82.2]"
3,105.9132,0.3935,9.8604,3.3004,35.3044,312.36,1.6315,"[0.0215, 0.0928, 0.1632]","[312.36, 312.36, 312.36]"
3,105.0166,0.5653,6.1247,2.097,11.7294,106.86,1.5159,"[0.069, 0.1406, 0.3366]","[41.1, 73.98, 131.52]"
3,80.8447,0.6731,4.1511,1.1379,6.8019,82.2,1.4485,"[0.1131, 0.311, 0.5111]","[41.1, 106.86, 82.2]"
3,100.2317,0.5186,6.896,3.5638,35.3044,312.36,1.4241,"[0.028, 0.1705, 0.3481]","[41.1, 73.98, 106.86]"
3,130.1122,0.5014,8.3421,4.199,62.6262,131.52,1.5161,"[0.0924, 0.222, 0.3658]","[106.86, 123.3, 106.86]"
3,150.2706,0.3415,10.9463,1.8013,6.8019,82.2,1.4646,"[0.1882, 0.2733, 0.3941]","[73.98, 131.52, 106.86]"
3,186.7079,0.5679,12.4662,1.9699,6.8019,82.2,1.6466,"[0.1662, 0.2724, 0.4346]","[106.86, 131.52, 131.52]"
3,58.7632,0.3799,6.5462,2.7602,35.3044,312.36,1.4926,"[0.0937, 0.2618, 0.3377]","[312.36, 106.86, 106.86]"
3,136.9818,0.5538,8.7487,2.1409,26.1889,73.98,1.3917,"[0.0293, 0.1709, 0.4638]","[131.52, 106.86, 131.52]"
3,92.9445,0.4314,5.6873,1.6541,11.7294,106.86,1.558,"[0.1268, 0.3268, 0.3974]","[123.3, 41.1, 41.1]"
3,115.004,0.3705,8.6999,3.7004,35.3044,312.36,1.5709,"[0.1057, 0.1767, 0.341]","[73.98, 73.98, 131.52]"
